id,created_at,user_query,status,final_response,metadata,content,updated_at
7e4bc9bf-cff7-40b5-83f7-196352635252,2025-12-13 01:07:05.826811+00,Quais deputados representam o Amazonas?,completed,"## 📋 Deputados Federais do Amazonas

Encontrei **8 deputados** que representam o estado do Amazonas (AM) na atual legislatura (2023-2027).

### Deputados por Partido:

| Partido | Deputados |
|---|---|
| REPUBLICANOS | Adail Filho, Silas Câmara |
| CIDADANIA | Amom Mandel |
| PSD | Átila Lins, Sidney Leite |
| PL | Capitão Alberto Neto |
| UNIÃO | Fausto Jr., Pauderney Avelino |

---

Para obter mais informações sobre qualquer um destes deputados, como seu perfil completo, atuação em comissões ou discursos, basta me perguntar.

**Fonte:** Câmara dos Deputados",{},,2025-12-13 01:07:24.645296+00
7e855927-b157-4fee-94c5-d1fe1106120c,2025-11-24 19:07:41.555588+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
7f29e41a-0817-442d-a7be-167a564129da,2025-11-26 18:47:20.568892+00,Quais as proposiçoes sobre o aborto?,completed,"# 🏛️ Proposições Sobre Aborto na Câmara dos Deputados

Olá! Encontrei **61 proposições** relacionadas ao tema ""aborto"" em tramitação. Aqui está a **lista completa**:

## **2022**

1. **PL 883/2022** - Altera o Código Civil para incluir disposições referentes ao direito do nascituro e cria, no Código Penal, o crime de incitação ao aborto

2. **PL 1640/2022** - Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei de Registros Públicos

3. **PL 1753/2022** - Parcerias entre administração pública e OSCs atendam aos interesses do nascituro, da criança e do adolescente

4. **PL 1763/2022** - Tipifica crime de divulgação de informações sobre vítima de crime contra dignidade sexual

5. **PL 1837/2022** - Agrava pena de comunicação falsa de crime quando tratar de crimes contra dignidade sexual

6. **PL 1838/2022** - Aprimora causa excludente de punibilidade do crime de aborto na hipótese de estupro

7. **PL 2099/2022** - Institui a Política Nacional de Humanização do Luto Materno e Parental

## **2023**

8. **PL 183/2023** - Dispõe sobre procedimento de justificação e autorização do aborto provocado em caso de estupro

9. **PL 301/2023** - Dispõe sobre procedimentos necessários para realização de aborto em caso de gravidez resultante de estupro

10. **PDL 23/2023** - Susta Portaria GM/MS n° 13/2023

11. **PDL 46/2023** - Susta parcialmente Portaria GM/MS nº 13/2023

12. **PL 998/2023** - Cria tipo penal de impedimento de realização de aborto legal

13. **PL 1003/2023** - Aumenta penas dos crimes de aborto (arts. 124 a 126 do CP)

14. **PL 1344/2023** - Institui enfermarias exclusivas para mulheres em situação de abortamento

15. **PL 1819/2023** - Assistência psicológica prioritária às mulheres que sofreram óbito perinatal ou aborto

16. **PL 2490/2023** - Institui protocolo ""OUÇA O CORAÇÃO. NÃO ABORTE""

17. **PL 2494/2023** - Qualificadora no crime de aborto sem consentimento da gestante

18. **PL 2498/2023** - Direito a acompanhante para mulheres que sofrerem abortamento

19. **PL 2674/2023** - Obriga impressão de advertência em embalagens de testes de gravidez

20. **PL 3479/2023** - Altera art. 124 do Código Penal

21. **PDL 211/2023** - Susta parcialmente Resolução CFM nº 715/2023

22. **PL 4005/2023** - Palestras educativas sobre efeitos do aborto nas escolas públicas

23. **PL 4307/2023** - Proíbe interrupção voluntária da gravidez

24. **PL 4469/2023** - Agrava penas de aborto e inclui no rol de crimes hediondos

25. **PL 4891/2023** - Altera Código Penal e Lei de Crimes Hediondos

26. **PL 4979/2023** - Aumenta pena para aborto e inclui em crimes hediondos

27. **PL 5013/2023** - Banimento de contas que promovam aborto online

28. **PL 5194/2023** - Reconhece direito do médico à objeção de consciência para não realizar aborto

29. **PL 5371/2023** - Aumenta penas dos crimes de aborto (arts. 124, 125 e 126 do CP)

30. **PL 5682/2023** - Aumenta penas dos crimes de aborto

## **2024**

31. **PDL 20/2024** - Susta Nota Técnica Conjunta nº 2/2024-SAPS/SAES/MS

32. **PDL 23/2024** - Susta Nota Técnica nº 2/2024-CACRIAD/CGACI/DGCI/SAPS/MS

33. **PDL 24/2024** - Susta Nota Técnica Conjunta n° 2/2024-SAPS/SAES/MS

34. **PL 636/2024** - Programa de Apoio Psicológico às Mulheres que Sofreram Aborto Espontâneo ou Óbito Fetal

35. **PL 712/2024** - Atenção integral à saúde em casos de perda gestacional e violência obstétrica

36. **PL 1031/2024** - Obriga oferta de informações sobre aborto legal nos serviços públicos

37. **PDL 111/2024** - Susta Resolução CFM N° 2.378/2024 (assistolia fetal)

38. **PL 1096/2024** - Proíbe uso do procedimento de assistolia fetal

39. **PL 1152/2024** - Obriga notificação mensal de abortos ao Ministério da Saúde

40. **PL 1249/2024** - Altera Código Civil e Penal para valorizar vida do feto e isentar mulher de punibilidade

41. **PFC 15/2024** - Fiscalização de crimes relacionados à apologia e facilitação do aborto pela internet

42. **PL 1904/2024** - Acresce parágrafos aos arts. 124, 125, 126 e 128 do CP

43. **PL 1920/2024** - Proíbe aborto após 22ª semana de gestação

44. **PL 1958/2024** - Proíbe assistolia fetal em casos específicos

45. **PL 2499/2024** - Obriga notificação à polícia da interrupção de gestação decorrente de estupro

46. **PL 2520/2024** - Garante acesso pleno aos direitos reprodutivos nos serviços públicos

47. **PL 2521/2024** - Obriga profissionais informarem vítimas de estupro sobre possibilidade de aborto

48. **PL 2832/2024** - Aumenta penas de aborto sem consentimento e estupro que resultar aborto

49. **PL 3797/2024** - Institui ""bolsa vida"" para família que adotar criança doada por mãe que desejava abortar

50. **PL 3974/2024** - Institui Programa de Atenção Humanizada ao Aborto Legal

51. **PL 4109/2024** - Institui ""dezembro branco"" dedicado à promoção da vida e ações contra aborto

52. **PL 4296/2024** - Veda ao CONANDA discussão sobre aborto em crianças e adolescentes

53. **PL 4650/2024** - Áreas de atendimento próprias para parturientes que sofreram perda gestacional não provocada

## **2025**

54. **PL 728/2025** - Tipifica crime de desaparecimento forçado e considera crime hediondo

55. **PL 820/2025** - Concede anistia às acusadas e con",{},,2025-12-13 00:29:03.412652+00
7f2ed112-44a8-4e32-8dd2-cf1a232244d3,2025-12-08 12:29:20.983033+00,Quais os deputados do amazonas?,completed,"Prezado(a) cidadão(ã),

No momento, nosso sistema está enfrentando dificuldades técnicas para acessar os dados completos sobre os deputados do Amazonas.

A Agente Fiscal nos informa que, assim que o sistema for restabelecido, será possível fornecer a lista completa e atualizada dos deputados federais que representam o estado, sendo que o Amazonas tem direito a 8 deputados federais na Câmara dos Deputados.

Agradecemos a sua compreensão. Por favor, tente novamente mais tarde para obter a informação completa.",{},,2025-12-13 00:29:03.412652+00
7f53bf95-2817-4364-b071-b0795d87a492,2025-12-13 01:25:03.257734+00,de que fala o paulão?,completed,"## 👤 Paulão (PT/AL)

**Partido:** PT | **UF:** AL | **Legislatura:** 57ª

### Discurso Recente
O deputado Paulão (PT-AL) fez um discurso no plenário da Câmara dos Deputados no qual abordou os seguintes pontos:

- **Crítica à Anistia:** Questionou a tentativa de anistia para os envolvidos nos atos de 8 de janeiro, referindo-se a eles como ""golpistas"".
- **""Operação Cuscuz"":** Criticou uma suposta articulação política que ele denominou ""Operação Cuscuz"", mencionando o Senador Flávio Bolsonaro.
- **Autoria Intelectual:** Apontou o ex-Presidente Bolsonaro, o General Braga Netto e o General Augusto Heleno como ""autores intelectuais"" dos ataques às instituições.
- **Posicionamento Contra a Anistia:** Declarou-se fortemente contrário à anistia, com a frase ""anistia para bandido, não"".

O discurso foi realizado durante o período de Breves Comunicações.

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 01:25:30.738287+00
7f5a4a8c-cab6-4a83-8319-d13e94226dab,2025-12-12 11:30:12.886363+00,Quais proposições sobre saúde o deputado Nikolas Ferreira apresentou em 2024 e quanto ele gastou nesse período?,pending,,{},,2025-12-13 00:29:03.412652+00
80fdd61e-d2e9-41f4-a620-24b6fb15ef2a,2025-12-10 01:47:47.017858+00,Quais são os deputados do pará que são do pt?,completed,"Olá! Compreendi a sua pergunta.

Os deputados federais do Pará filiados ao Partido dos Trabalhadores (PT) são:

*   Airton Faleiro
*   Dilvanda Faro

Se precisar de mais informações sobre esses deputados ou tiver outras perguntas, é só avisar!",{},,2025-12-13 00:29:03.412652+00
811fda2b-8877-4e79-ba39-f3b06270a4b8,2025-11-30 17:46:04.092853+00,Quais os deputados de sergipe?,completed,"# Olá! 👋

Encontrei as informações que você procurava!

## Deputados Federais de Sergipe

**Sergipe possui 8 deputados federais** na legislatura atual:

1. **Delegada Katarina** - PSD
2. **Fabio Reis** - PSD
3. **Gustinho Ribeiro** - REPUBLICANOS
4. **Icaro de Valmir** - PL
5. **João Daniel** - PT
6. **Rodrigo Valadares** - UNIÃO
7. **Thiago de Joaldo** - PP
8. **Yandra Moura** - UNIÃO

### Distribuição por Partido:
- **PSD**: 2 deputados
- **UNIÃO**: 2 deputados
- **REPUBLICANOS**: 1 deputado
- **PL**: 1 deputado
- **PT**: 1 deputado
- **PP**: 1 deputado

---

**📌 Próximo passo:** Se você quiser saber mais sobre algum deputado específico (despesas, projetos de lei, discursos na câmara), é só me chamar! 😊",{},,2025-12-13 00:29:03.412652+00
820c6dd8-f19b-40b5-829b-907d35c21818,2025-12-12 20:11:46.750009+00,quais as leis sobre ia neste ano?,completed,"## 📜 Proposições sobre Inteligência Artificial (2024)

Não foram encontradas proposições sobre Inteligência Artificial (IA) apresentadas em 2024 na Câmara dos Deputados.

**Sugestão:** Como ainda estamos no início de 2024, sugiro ampliar a busca para anos anteriores.",{},,2025-12-13 00:29:03.412652+00
83cfdbbc-2e79-41ca-8bfc-db9913dfc942,2025-11-25 11:42:27.458268+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
8405d87e-98f7-4841-86f9-c0a0c4c05290,2025-11-26 16:51:42.464321+00,Quais as principais despesas do deputado nicolas ferreira?,pending,,{},,2025-12-13 00:29:03.412652+00
840e0ea1-9b8d-4e49-94dc-b2e354aadbdd,2025-12-12 21:16:56.424899+00,Quais deputados representam o Amazonas?,completed,"## 👤 Deputados Federais do Amazonas (AM)

Encontrei **8 deputados** federais representando o estado do Amazonas na Câmara:

### Adail Filho
- **Partido:** REPUBLICANOS

### Amom Mandel
- **Partido:** CIDADANIA

### Átila Lins
- **Partido:** PSD

### Capitão Alberto Neto
- **Partido:** PL

### Fausto Jr.
- **Partido:** UNIÃO

### Pauderney Avelino
- **Partido:** UNIÃO

### Sidney Leite
- **Partido:** PSD

### Silas Câmara
- **Partido:** REPUBLICANOS

---

**Observação:** A bancada do Amazonas é composta por 8 deputados federais, distribuídos entre os seguintes partidos: REPUBLICANOS (2), UNIÃO (2), PSD (2), CIDADANIA (1) e PL (1).

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
84a79ca7-9116-4fd2-8a5e-8d949a930656,2025-12-12 20:24:53.261081+00,Quais são os deputados de Roraima?,completed,"## 📋 Deputados de Roraima

**Total:** 8 deputados

### Deputados por Partido:

| Nome | Partido |
|------|---------|
| Albuquerque | REPUBLICANOS |
| Defensor Stélio Dener | REPUBLICANOS |
| Duda Ramos | MDB |
| Gabriel Mota | REPUBLICANOS |
| Helena Lima | MDB |
| Nicoletti | UNIÃO |
| Pastor Diniz | UNIÃO |
| Zé Haroldo Cathedral | PSD |

### Composição da Bancada por Partido:
- REPUBLICANOS: 3 deputados
- MDB: 2 deputados
- UNIÃO: 2 deputados
- PSD: 1 deputado

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
84f7c658-c90c-480f-be87-897dd2786a88,2025-12-13 01:20:24.225187+00,proposicoes sobre aborto,completed,"## 📜 Proposições sobre Aborto em 2025 e 2024

Encontrei **61 proposições** sobre aborto tramitando na Câmara. Abaixo, as mais recentes, focando nos anos de 2025 e 2024:

---

### PL 5736/2025 - Atendimento de crianças e adolescentes vítimas de violência sexual

**Ementa:** Esta proposição trata do atendimento específico para crianças e adolescentes que foram vítimas de violência sexual, abordando a complexidade e a sensibilidade necessárias nesses casos.

---

### PL 4551/2025 - Altera a Política Nacional de Humanização do Luto Materno e Parental

**Ementa:** Propõe modificações na Política Nacional de Humanização do Luto Materno e Parental, visando aprimorar o suporte e acolhimento a famílias que vivenciam a perda gestacional.

---

### PL 3102/2025 - Obriga afixação de cartazes sobre riscos do aborto em estabelecimentos de saúde

**Ementa:** Esta proposição estabelece a obrigatoriedade de afixação de cartazes informativos sobre os riscos relacionados ao aborto em todos os estabelecimentos de saúde.

---

### PL 2360/2025 - Agrava pena para falsa comunicação de crimes sexuais

**Ementa:** Visa agravar as penas para casos de falsa comunicação de crimes sexuais, buscando coibir denúncias infundadas que possam prejudicar as vítimas e o sistema de justiça.

---

### PL 1695/2025 - Notificação obrigatória à polícia nos casos de aborto por estupro

**Ementa:** Torna obrigatória a notificação às autoridades policiais nos casos de aborto decorrente de estupro, com o objetivo de investigar e punir os agressores.

---

### PL 1492/2025 - Alojamento separado para mulheres com perda gestacional

**Ementa:** Propõe a criação de alojamentos separados em instituições de saúde para mulheres que sofreram perda gestacional, oferecendo um ambiente mais adequado e sensível ao seu luto.

---

### PL 820/2025 - Anistia para mulheres acusadas/condenadas por aborto

**Ementa:** Concede anistia a mulheres que foram acusadas ou condenadas por aborto, buscando revisar e atenuar as consequências legais para esses casos.

---

### PL 728/2025 - Tipifica crime de desaparecimento forçado

**Ementa:** Esta proposição tem como objetivo tipificar o crime de desaparecimento forçado, definindo suas características e penalidades.

---

### PL 4650/2024 - Áreas próprias para atendimento em casos de perda gestacional

**Ementa:** propõe a criação de áreas específicas para atendimento de mulheres em casos de perda gestacional, garantindo acolhimento e suporte diferenciados.

---

### PL 4296/2024 - Veda ao CONANDA discussão sobre aborto

**Ementa:** Visa proibir que o Conselho Nacional dos Direitos da Criança e do Adolescente (CONANDA) discuta ou delibere sobre temas relacionados ao aborto.

---

### PL 4109/2024 - Institui ""Dezembro Branco"" para prevenção do aborto

**Ementa:** Institui a campanha ""Dezembro Branco"", dedicada à prevenção do aborto e à promoção de informações sobre planejamento familiar e saúde reprodutiva.

---

### PL 3974/2024 - Programa de Atenção Humanizada ao Aborto Legal

**Ementa:** Cria um programa de atenção humanizada ao aborto legal, com o objetivo de garantir que procedimentos previstos em lei sejam realizados com acolhimento e respeito.

---

### PL 3797/2024 - ""Bolsa vida"" para famílias que adotarem crianças

**Ementa:** Propõe a criação de uma ""bolsa vida"" como benefício financeiro para famílias que optarem pela adoção de crianças.

---

### PL 2832/2024 - Aumento de penas para crimes de aborto sem consentimento

**Ementa:** Esta proposição busca aumentar as penas para crimes de aborto realizados sem o consentimento da mulher, protegendo a autonomia e os direitos reprodutivos.

---

### PL 2521/2024 - Informação obrigatória sobre aborto legal para vítimas de estupro

**Ementa:** Torna obrigatória a informação sobre o direito ao aborto legal para vítimas de estupro, garantindo acesso aos serviços de saúde e a seus direitos.

---

### PL 2520/2024 - Garantia de acesso aos direitos reprodutivos

**Ementa:** Visa garantir o acesso amplo e irrestrito aos direitos reprodutivos, incluindo o planejamento familiar e os serviços de saúde sexual e reprodutiva.

---

### PL 2499/2024 - Notificação policial obrigatória em casos de aborto por estupro

**Ementa:** Similar ao PL 1695/2025, torna obrigatória a notificação policial em casos de aborto decorrente de estupro para fins de investigação.

---

### PL 1958/2024 - Proíbe procedimento de assistolia fetal

**Ementa:** Propõe a proibição do procedimento de assistolia fetal em qualquer circunstância, abordando questões éticas e de saúde.

---

### PL 1920/2024 - Proibição de aborto após 22ª semana

**Ementa:** Estabelece a proibição do aborto após a 22ª semana de gestação, com exceções específicas, debatendo o limite temporal para interrupção.

---

### PL 1904/2024 - Alterações no Código Penal sobre aborto

**Ementa:** Propõe diversas alterações no Código Penal referentes ao tema do aborto, buscando redefinir aspectos legais e penais.

---

### PL 1152/2024 - Notificação obrigatória de abortos ao Ministério da Saúde

**Ementa:** Institui a obrigatoriedade de notificação de todos os casos de aborto ao Ministério da Saúde para fins de monitoramento e estatísticas.

---

### PL 1096/2024 - Proibição do procedimento de assistolia fetal

**Ementa:** Reitera a proposta de proibição do procedimento de assistolia fetal.

---

### PL 1031/2024 - Informações sobre aborto legal em serviços públicos

**Ementa:** Propõe garantir que os serviços públicos de saúde forneçam informações claras e acessíveis sobre o aborto legal.

---

Além destas, há diversos Projetos de Decreto Legislativo (PDLs) recentes que visam sustar atos normativos relacionados ao tema.

**Fonte:** Câmara dos Deputados",{},,2025-12-13 01:20:59.058665+00
87dee815-0f4c-4306-a683-9ae618743289,2025-11-25 11:40:51.418961+00,Quais os deputados de alagoas ?,completed,"# Deputados Federais de Alagoas

Alagoas é representada por **9 deputados federais** na Câmara dos Deputados. Veja a lista completa:

## Lista dos Deputados

| Nome | Partido |
|------|---------|
| **Alfredo Gaspar** | UNIÃO |
| **Arthur Lira** | PP |
| **Daniel Barbosa** | PP |
| **Delegado Fabio Costa** | PP |
| **Isnaldo Bulhões Jr.** | MDB |
| **Luciano Amaral** | PSD |
| **Marx Beltrão** | PP |
| **Paulão** | PT |
| **Rafael Brito** | MDB |

## Composição Partidária

A bancada alagoana tem a seguinte distribuição:

- **PP (Progressistas)**: 4 deputados
- **MDB**: 2 deputados
- **UNIÃO Brasil**: 1 deputado
- **PSD**: 1 deputado
- **PT**: 1 deputado

### Destaque

**Arthur Lira** (PP) é uma figura de especial relevância: ele é o atual presidente da Câmara dos Deputados desde 2021, sendo uma das lideranças políticas mais influentes do país.

---

*Fonte: Dados oficiais da Câmara dos Deputados*",{},,2025-12-13 00:29:03.412652+00
8863fa46-6ad2-4115-9acb-9fc17605cabf,2025-12-12 08:05:17.839915+00,Quais proposições sobre saúde o deputado Nikolas Ferreira apresentou em 2024 e quanto ele gastou nesse período?,completed,"Olá!

Você solicitou informações sobre as proposições e gastos do deputado Nikolas Ferreira. De acordo com a análise do Agente Legislativo sobre proposições, obtivemos os seguintes dados:

**📋 Proposições sobre Saúde do Deputado Nikolas Ferreira em 2024**
*Total: 3 proposições encontradas*

| Tipo | Número | Data | Ementa |
|---|---|---|---|
| PDL | 24/2024 | 29/02/2024 | Este Decreto Legislativo susta os efeitos da Nota Técnica Conjunta n° 2/2024-SAPS/SAES/MS |
| PLP | 52/2024 | 15/04/2024 | Institui e regulamenta os regimes específicos de tributação aplicáveis aos serviços financeiros e planos de assistência à saúde |
| RCP | 2/2024 | 05/06/2024 | Requer a criação de Comissão Parlamentar de Inquérito para investigar os planos de saúde (""CPI DOS PLANOS DE SAÚDE"") |

*Fonte: Câmara dos Deputados*

Em relação aos gastos do deputado, o Agente Legislativo não possui essa informação. Para dados sobre despesas parlamentares, você pode consultar o Agente Fiscal, que é especialista em análise de gastos e uso da Cota Parlamentar.

Se precisar de mais alguma informação ou tiver outras perguntas, é só me dizer!",{},,2025-12-13 00:29:03.412652+00
89d84a8a-c41b-4389-8340-e60c03711b70,2025-12-12 19:14:06.3008+00,Quais os deputados de alagoas?,completed,"## 📋 Deputados de Alagoas

Encontrei **9 deputados** por Alagoas:

### Alfredo Gaspar
- **Partido:** UNIÃO

### Arthur Lira
- **Partido:** PP

### Daniel Barbosa
- **Partido:** PP

### Delegado Fabio Costa
- **Partido:** PP

### Isnaldo Bulhões Jr.
- **Partido:** MDB

### Luciano Amaral
- **Partido:** PSD

### Marx Beltrão
- **Partido:** PP

### Paulão
- **Partido:** PT

### Rafael Brito
- **Partido:** MDB

---

**Observações sobre a bancada alagoana:**
- O PP (Progressistas) possui a maior bancada com 4 deputados
- O MDB conta com 2 deputados
- UNIÃO, PSD e PT têm 1 deputado cada

---

**Fonte:** Câmara dos Deputados",{},,2025-12-13 00:29:03.412652+00
8a03c696-695b-4673-b32e-41f5a332b77f,2025-11-30 19:13:06.472849+00,Quais os deputados do sul do brasil com projetos sobre aborto?,pending,,{},,2025-12-13 00:29:03.412652+00
8c66c285-6214-43a7-9e58-ee45617b4bf9,2025-11-26 12:01:20.230651+00,Quais os deputados de rondonia ?,completed,"# Deputados Federais de Rondônia

Os **8 deputados federais** que representam Rondônia na Câmara dos Deputados são:

1. **Coronel Chrisóstomo** - PL
2. **Cristiane Lopes** - UNIÃO
3. **Dr. Fernando Máximo** - UNIÃO
4. **Lucio Mosquini** - MDB
5. **Maurício Carvalho** - UNIÃO
6. **Rafael Fera** - PODEMOS
7. **Silvia Cristina** - PP (Progressistas)
8. **Thiago Flores** - REPUBLICANOS

---

## Composição Partidária

A bancada de Rondônia apresenta uma composição predominantemente **centro-direita**, com destaque para:

- **União Brasil**: 3 deputados (maior representação)
- **Partidos do Centrão** (União, PP, Republicanos, MDB): maioria da bancada
- **Direita** (PL): 1 deputado
- **Ausência** de partidos de esquerda

Essa configuração reflete o perfil político conservador característico da região, com forte ligação ao agronegócio e presença marcante de legendas que historicamente compõem bases de sustentação governamental.

---

**Precisa de mais informações?** Posso fornecer detalhes sobre histórico de votações, frentes parlamentares ou atuação específica de algum deputado.",{},,2025-12-13 00:29:03.412652+00
8ca01902-ce99-4648-9aa4-23277c6f8b2f,2025-12-04 15:35:44.783374+00,Proposições sobre Igualdade Racial,pending,,{},,2025-12-13 00:29:03.412652+00
8d426a45-0977-4ab5-a442-d6d45a9c1bb2,2025-12-12 21:38:15.302713+00,Quais deputados representam o Amazonas?,pending,,{},,2025-12-13 00:29:03.412652+00
8d508bb2-cd7f-44af-a7bc-55127b2d08a9,2025-12-13 23:46:02.462152+00,quais as ultimas votações na câmara?,completed,"## ⚠️ Atenção

Houve um problema ao consultar as últimas votações:
Não foi possível processar a requisição devido a um erro inesperado.

**O que você pode fazer:**
- Tente novamente em alguns instantes
- Reformule a pergunta
- Contate o suporte se o problema persistir",{},,2025-12-13 23:46:09.756287+00
8e281d72-3bb5-4610-93f4-de2d6ae42178,2025-11-25 13:05:23.005135+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
8e7ba693-2ed8-4f94-870c-396aff0c5717,2025-12-09 00:35:07.662505+00,Quais as difereças entre as proposicoes de sergipe e de alagoas este ano?,completed,"Prezado(a) cidadão(ã),

Analisamos as proposições apresentadas pelos deputados de Sergipe e Alagoas no ano de 2025.

**Principais Diferenças na Atividade Legislativa entre Sergipe (SE) e Alagoas (AL) em 2025:**

**SERGIPE (SE):**
Os deputados de Sergipe apresentaram mais projetos focados em temas sociais e de saúde. As proposições incluem:
*   PL 10/2025 - Sobre proteção ao Cristianismo
*   PL 69/2025 - Combate ao estelionato sentimental
*   PL 85/2025 - Acesso universal ao tratamento da endometriose no SUS
*   PL 269/2025 - Pulseira com QR Code para pessoas com Epidermólise Bolhosa

**ALAGOAS (AL):**
Os deputados de Alagoas apresentaram mais projetos relacionados à segurança pública e controle governamental. As proposições incluem:
*   PDL 13/2025 e PDL 24/2025 - Ambos buscam sustar decreto sobre uso da força por profissionais de segurança
*   PL 107/2025 - Direitos de pessoas com deficiência no transporte aéreo
*   PL 117/2025 - Transparência nas atividades de cônjuges de autoridades
*   PLP 9/2025 - Criação do Imposto Sobre Propriedade de Arma de Fogo (IPAF)
*   PDL 61/2025 - Suspensão de decreto sobre poder de polícia da FUNAI

**Resumo das Diferenças:**

1.  **Temática:** Sergipe focou em saúde e proteção social, enquanto Alagoas priorizou segurança pública e controle institucional.
2.  **Tipo de Proposição:** Sergipe apresentou majoritariamente Projetos de Lei (PLs), enquanto Alagoas teve um mix mais diversificado, incluindo Projetos de Decreto Legislativo (PDLs), Projetos de Lei (PLs) e Projetos de Lei Complementar (PLP).
3.  **Complexidade:** As proposições de Sergipe foram mais direcionadas a temas específicos, e as de Alagoas demonstraram maior amplitude institucional e impacto regulatório.
4.  **Quantidade:** Alagoas apresentou um maior número de proposições legislativas principais em comparação com Sergipe.

**Próximo Passo:** Se desejar, podemos aprofundar a análise em alguma dessas proposições ou temas específicos.",{},,2025-12-13 00:29:03.412652+00
8eee4aac-f16c-49a4-8d0c-74b9553a3ccf,2025-12-09 01:48:05.234877+00,quais as deputadas do amazonas?,completed,"Olá!

Com base nas análises, não há deputadas federais mulheres representando o estado do Amazonas na 57ª Legislatura (2023-2027) na Câmara dos Deputados. Todas as 8 cadeiras do estado são ocupadas por deputados homens.

Se desejar, posso buscar informações sobre deputadas de outros estados ou a representatividade feminina em outras regiões.",{},,2025-12-13 00:29:03.412652+00
8f03a5fd-f1d6-4061-93e8-fcc612927251,2025-12-12 20:39:55.593268+00,proposicoes sobre dosimetria neste ano?,pending,,{},,2025-12-13 00:29:03.412652+00
8f816098-1c48-4034-8101-28a0a648d1c0,2025-12-08 22:10:25.121717+00,Quais as proposicoes sobre inteligencia artificial?,completed,"Olá!

Lamento informar que o sistema está enfrentando dificuldades técnicas para acessar as informações sobre proposições relacionadas à inteligência artificial no momento. Parece estar temporariamente indisponível ou sobrecarregado.

Sugiro que você tente novamente em alguns minutos. Se desejar, podemos tentar refinar a busca usando outros parâmetros, como:

*   Especificar um período (ano específico)
*   Buscar por tipo específico de proposição (PL, PEC, etc.)
*   Combinar com outros filtros

Por favor, me diga se gostaria de tentar novamente com alguns desses refinamentos ou se prefere aguardar um momento para uma nova tentativa com a busca original.",{},,2025-12-13 00:29:03.412652+00
903d210c-dc00-478f-9c25-0a9ee1c8f832,2025-12-12 08:17:44.40521+00,Quais proposições sobre saúde o deputado Nikolas Ferreira apresentou em 2024 e quanto ele gastou nesse período?,completed,"Olá!

Com base nas análises recebidas, posso informar o seguinte:

## 📋 Proposições sobre Saúde - Dep. Nikolas Ferreira (2024)

Não foram encontradas proposições apresentadas pelo deputado Nikolas Ferreira em 2024 relacionadas à área da saúde.

**Quanto aos gastos do deputado:** Para informações sobre despesas parlamentares, por favor consulte o Agente Fiscal, que é especializado em análise de gastos e uso da cota parlamentar.

Se precisar de mais alguma informação ou tiver outras perguntas, é só avisar!",{},,2025-12-13 00:29:03.412652+00
91ab8ca5-ab68-4753-8e3b-2b32cccfe95e,2025-11-26 13:12:56.817804+00,quais os deputados de alagoas?,completed,"Olá! 👋

Sou um assistente especializado em informações sobre a Câmara dos Deputados do Brasil, com acesso a dados oficiais e atualizados.

## Como posso ajudar você:

### 📋 **Informações sobre Deputados**
- Perfil, trajetória política e filiação partidária
- Busca por nome, partido ou estado

### 💰 **Transparência e Gastos**
- Despesas da cota parlamentar (passagens, combustíveis, divulgação, etc.)
- Análise de gastos por período ou categoria

### 🎤 **Atividade Legislativa**
- Discursos e pronunciamentos
- Participação em comissões e frentes parlamentares
- Eventos e posicionamentos públicos

### 🔍 **Exemplos de perguntas**
- ""Quem é o deputado [nome]?""
- ""Mostre deputados do [partido] de [estado]""
- ""Quais os maiores gastos do deputado [nome]?""
- ""Sobre quais temas o deputado [nome] tem falado?""

---

**O que você gostaria de consultar?** Pode fazer sua pergunta de forma livre que vou buscar as informações mais relevantes para você! 😊",{},,2025-12-13 00:29:03.412652+00
91dca7f5-a84d-44d7-9c57-4139479ec90a,2025-11-24 19:01:25.612918+00,Quais os gastos do Eduardo Bolsonaro?,orchestrating,,{},,2025-12-13 00:29:03.412652+00
92982bbd-b28e-4a93-b327-4f4fdd900c7f,2025-12-09 03:18:16.826729+00,de que mais fala tabata amaral?,completed,"Olá!

Recebi as análises, mas parece que houve um erro na resposta de um dos agentes, que retornou um texto ilegível.

Não foi possível identificar sobre o que a deputada Tábata Amaral mais fala com base nas informações recebidas.

Por favor, sugiro reformular a pergunta ou tentar novamente. Se precisar de ajuda para formular a pergunta, me diga!",{},,2025-12-13 00:29:03.412652+00
